2023-04-19 13:31:10 DEBUG (Main.java:9) Probando log
2023-04-19 13:31:10 INFO  (Main.java:10) se anota?
2023-04-21 15:03:20 INFO  (ImagenFrame.java:78) El usuario convierte la imagen a escala de grises
2023-04-21 15:03:23 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 15:03:25 INFO  (ImagenFrame.java:87) El usuario convierte la imagen a escala de grises mejorado
2023-04-21 15:03:31 INFO  (ImagenFrame.java:126) Abrimos el file chooser para escoger un archivo
2023-04-21 15:03:36 INFO  (ImagenFrame.java:130) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 15:04:36 INFO  (ImagenFrame.java:87) El usuario convierte la imagen a escala de grises mejorado
2023-04-21 15:07:07 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:09:39 INFO  (ImagenFrame.java:122) Abrimos el file chooser para escoger un archivo
2023-04-21 15:09:45 INFO  (ImagenFrame.java:126) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 15:09:49 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:10:05 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:10:06 INFO  (ImagenFrame.java:81) El usuario convierte la imagen a escala de grises
2023-04-21 15:10:08 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:12:21 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:12:23 INFO  (ImagenFrame.java:122) Abrimos el file chooser para escoger un archivo
2023-04-21 15:12:38 INFO  (ImagenFrame.java:126) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 15:12:41 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:12:44 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:12:46 INFO  (ImagenFrame.java:101) El usuario convierte la imagen a escala de Verde
2023-04-21 15:12:50 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:12:52 INFO  (ImagenFrame.java:110) El usuario convierte la imagen a escala de azul
2023-04-21 15:12:58 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:13:01 INFO  (ImagenFrame.java:101) El usuario convierte la imagen a escala de Verde
2023-04-21 15:13:05 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:13:09 INFO  (ImagenFrame.java:101) El usuario convierte la imagen a escala de Verde
2023-04-21 15:13:18 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:13:19 INFO  (ImagenFrame.java:81) El usuario convierte la imagen a escala de grises
2023-04-21 15:13:21 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:13:23 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:13:26 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:13:29 INFO  (ImagenFrame.java:101) El usuario convierte la imagen a escala de Verde
2023-04-21 15:13:31 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:13:33 INFO  (ImagenFrame.java:110) El usuario convierte la imagen a escala de azul
2023-04-21 15:13:37 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:15:19 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:15:22 INFO  (ImagenFrame.java:122) Abrimos el file chooser para escoger un archivo
2023-04-21 15:15:26 INFO  (ImagenFrame.java:126) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 15:15:36 INFO  (ImagenFrame.java:110) El usuario convierte la imagen a escala de azul
2023-04-21 15:15:40 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:15:41 INFO  (ImagenFrame.java:110) El usuario convierte la imagen a escala de azul
2023-04-21 15:15:44 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:15:47 INFO  (ImagenFrame.java:110) El usuario convierte la imagen a escala de azul
2023-04-21 15:16:12 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:16:16 INFO  (ImagenFrame.java:110) El usuario convierte la imagen a escala de azul
2023-04-21 15:16:18 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:30:15 INFO  (ImagenFrame.java:101) El usuario convierte la imagen a escala de Verde
2023-04-21 15:30:22 INFO  (ImagenFrame.java:122) Abrimos el file chooser para escoger un archivo
2023-04-21 15:30:32 INFO  (ImagenFrame.java:126) C:\Users\favio\OneDrive\Imágenes\tecnologia.png
2023-04-21 15:30:34 INFO  (ImagenFrame.java:101) El usuario convierte la imagen a escala de Verde
2023-04-21 15:31:12 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:31:16 INFO  (ImagenFrame.java:122) Abrimos el file chooser para escoger un archivo
2023-04-21 15:31:42 INFO  (ImagenFrame.java:126) C:\Users\favio\Downloads\prueba_foto.jpg
2023-04-21 15:31:47 INFO  (ImagenFrame.java:101) El usuario convierte la imagen a escala de Verde
2023-04-21 15:31:54 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:31:56 INFO  (ImagenFrame.java:81) El usuario convierte la imagen a escala de grises
2023-04-21 15:31:58 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:31:59 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:32:05 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:32:07 INFO  (ImagenFrame.java:81) El usuario convierte la imagen a escala de grises
2023-04-21 15:33:33 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:33:38 INFO  (ImagenFrame.java:122) Abrimos el file chooser para escoger un archivo
2023-04-21 15:33:42 INFO  (ImagenFrame.java:126) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 15:33:50 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:33:55 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:33:57 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:34:05 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:34:06 INFO  (ImagenFrame.java:101) El usuario convierte la imagen a escala de Verde
2023-04-21 15:34:09 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:34:12 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:34:16 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:34:34 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:34:38 INFO  (ImagenFrame.java:122) Abrimos el file chooser para escoger un archivo
2023-04-21 15:34:42 INFO  (ImagenFrame.java:126) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 15:34:45 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:35:06 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:35:07 INFO  (ImagenFrame.java:81) El usuario convierte la imagen a escala de grises
2023-04-21 15:35:09 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:35:12 INFO  (ImagenFrame.java:101) El usuario convierte la imagen a escala de Verde
2023-04-21 15:35:14 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:35:16 INFO  (ImagenFrame.java:81) El usuario convierte la imagen a escala de grises
2023-04-21 15:35:19 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:35:22 INFO  (ImagenFrame.java:73) El usuario quita el filtro a la imagen
2023-04-21 15:35:25 INFO  (ImagenFrame.java:92) El usuario convierte la imagen a escala de rojo
2023-04-21 15:54:02 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:54:05 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 15:54:09 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 15:54:11 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 15:55:17 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:55:20 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 15:55:30 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 15:55:33 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 15:56:20 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:56:22 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 15:56:38 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 15:56:42 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 15:56:45 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 15:56:49 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 15:56:53 INFO  (ImagenFrame.java:87) El usuario convierte la imagen a escala de grises
2023-04-21 15:56:59 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 15:57:04 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 15:57:44 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:57:47 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 15:57:59 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 15:58:01 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 15:58:32 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 15:58:36 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 15:58:48 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 15:58:51 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:01:23 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:01:40 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:01:44 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:01:56 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:02:00 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:04:07 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:04:09 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:04:14 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:04:17 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:04:54 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:04:56 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:05:03 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:05:06 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:05:11 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:05:15 INFO  (ImagenFrame.java:87) El usuario convierte la imagen a escala de grises
2023-04-21 16:05:34 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:05:37 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:05:44 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:05:47 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:05:59 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 16:08:37 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:08:43 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:08:52 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:08:55 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:08:58 INFO  (ImagenFrame.java:87) El usuario convierte la imagen a escala de grises
2023-04-21 16:08:59 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 16:09:01 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:10:10 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:10:14 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:10:18 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:10:21 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:10:49 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:10:51 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:11:00 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:11:02 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:11:33 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:11:39 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:11:54 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:11:57 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:14:02 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:14:05 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:14:12 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:14:14 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:15:08 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:15:10 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:15:15 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:15:17 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:15:20 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:15:23 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:15:42 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:15:45 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:15:51 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:15:53 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:16:36 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:16:39 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:16:44 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:16:46 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:18:32 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:18:34 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:18:39 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:18:42 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:19:08 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 16:19:25 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:19:28 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:19:32 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:19:34 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:21:24 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:21:26 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:21:30 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:21:33 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:21:46 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 16:22:58 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:23:00 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:23:04 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:23:07 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:24:00 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:24:22 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:24:27 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:24:29 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:24:36 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:24:41 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\071a41ca-9a45-4299-9bbe-54edf192bc38.jpg
2023-04-21 16:24:43 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:40:11 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:45:57 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:45:59 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:46:09 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:46:11 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:46:51 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:46:53 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:47:00 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:47:03 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:52:29 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:52:32 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:52:39 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:52:41 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:53:10 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:53:12 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:53:17 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:53:35 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:55:23 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:55:28 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:55:33 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:55:37 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:55:42 INFO  (ImagenFrame.java:106) El usuario convierte la imagen a escala de Verde
2023-04-21 16:55:44 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:55:46 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 16:56:12 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:56:14 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:56:20 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:56:24 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:59:33 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 16:59:35 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 16:59:39 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 16:59:41 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 16:59:54 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 17:01:34 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:01:36 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 17:01:43 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 17:01:46 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:02:11 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:02:15 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 17:02:24 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 17:02:27 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:02:32 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:04:07 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:04:12 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 17:04:17 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 17:04:20 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:09:12 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:09:23 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 17:09:45 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\exp2.png
2023-04-21 17:09:48 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:10:57 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:11:03 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 17:11:14 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\tdp.jpg
2023-04-21 17:11:17 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:14:39 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:14:41 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 17:14:52 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 17:14:54 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:15:29 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:15:31 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 17:15:35 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Documentos\Untitled Diagram.drawio.png
2023-04-21 17:15:39 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:16:11 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:16:13 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 17:16:23 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 17:16:26 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:17:44 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:17:47 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 17:17:52 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 17:17:55 INFO  (ImagenFrame.java:70) El usuario quita el filtro a la imagen
2023-04-21 17:17:57 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:18:14 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:18:16 INFO  (ImagenFrame.java:127) Abrimos el file chooser para escoger un archivo
2023-04-21 17:18:23 INFO  (ImagenFrame.java:131) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 17:18:25 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:18:30 INFO  (ImagenFrame.java:78) El usuario invierte la imagen horizontalmente
2023-04-21 17:33:26 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:33:30 INFO  (ImagenFrame.java:136) Abrimos el file chooser para escoger un archivo
2023-04-21 17:33:35 INFO  (ImagenFrame.java:140) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 17:33:38 INFO  (ImagenFrame.java:124) El usuario le agrega ruido a la imagen
2023-04-21 17:37:38 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:37:40 INFO  (ImagenFrame.java:136) Abrimos el file chooser para escoger un archivo
2023-04-21 17:37:51 INFO  (ImagenFrame.java:140) C:\Users\favio\OneDrive\Imágenes\.prueba_foto.jpg
2023-04-21 17:37:55 INFO  (ImagenFrame.java:124) El usuario le agrega ruido a la imagen
2023-04-21 17:38:25 INFO  (Imagen.java:30) Se crea una imagen vacia de 600x400
2023-04-21 17:38:34 INFO  (ImagenFrame.java:136) Abrimos el file chooser para escoger un archivo
